,close,high,low,open,volume
2013-02-01 10:23:00,9663.336,9663.336,9657.356,9657.356,5500553
2013-02-01 10:24:00,9735.519,9735.519,9662.885,9662.885,18663988
2013-02-01 10:25:00,9740.055,9763.54,9735.484,9737.848,12235463
2013-02-01 10:26:00,9744.846,9753.911,9741.015,9746.612,10077774
2013-02-01 10:27:00,9739.923,9742.793,9739.517,9740.785,7825051
2013-02-01 10:28:00,9735.157,9737.888,9732.301,9737.888,8423571
2013-02-01 10:29:00,9737.803,9738.287,9735.797,9736.379,7470584
2013-02-01 10:30:00,9722.748,9733.023,9722.748,9733.023,8338610
2013-02-01 10:31:00,9671.928,9719.345,9671.928,9719.345,9948357
2013-02-01 10:32:00,9667.805,9675.148,9666.748,9675.148,6443288
2013-02-01 10:33:00,9660.056,9670.757,9660.056,9670.757,6398302
2013-02-01 10:34:00,9638.456,9658.539,9638.456,9658.539,13239575
2013-02-01 10:35:00,9641.3,9642.04,9638.092,9638.798,7045094
2013-02-01 10:36:00,9649.646,9649.902,9643.314,9643.314,4222880
2013-02-01 10:37:00,9652.873,9654.648,9648.833,9648.833,4503328
2013-02-01 10:38:00,9652.427,9656.39,9652.042,9656.39,4141543
2013-02-01 10:39:00,9654.308,9660.146,9651.531,9651.531,3262171
2013-02-01 10:40:00,9653.719,9657.468,9651.906,9657.468,4521151
2013-02-01 10:41:00,9653.656,9654.831,9651.246,9654.831,2509043
2013-02-01 10:42:00,9648.683,9651.231,9648.385,9650.325,3299734
2013-02-01 10:43:00,9645.902,9651.261,9645.375,9651.261,3489759
2013-02-01 10:44:00,9636.94,9645.041,9636.94,9645.041,3532458
2013-02-01 10:45:00,9634.724,9639.374,9634.724,9636.824,2741738
2013-02-01 10:46:00,9635.597,9637.583,9634.448,9636.222,2924552
2013-02-01 10:47:00,9638.843,9638.843,9634.774,9636.096,2944394
2013-02-01 10:48:00,9644.55,9644.55,9637.194,9638.576,4526060
2013-02-01 10:49:00,9645.669,9647.816,9642.98,9642.98,2906829
2013-02-01 10:50:00,9646.235,9647.935,9644.641,9646.288,1943101
2013-02-01 10:51:00,9649.818,9649.818,9645.151,9645.151,2743965
2013-02-01 10:52:00,9651.74,9651.991,9649.102,9649.881,2978350
2013-02-01 10:53:00,9650.115,9652.891,9650.115,9650.448,2416416
2013-02-01 10:54:00,9644.603,9651.415,9644.603,9651.415,2796788
2013-02-01 10:55:00,9643.714,9644.832,9643.14,9644.524,2237942
2013-02-01 10:56:00,9642.305,9642.57,9639.403,9641.762,2333972
2013-02-01 10:57:00,9638.416,9642.256,9638.416,9640.756,3585212
2013-02-01 10:58:00,9637.966,9640.815,9635.523,9639.374,3192062
2013-02-01 10:59:00,9637.167,9637.227,9634.774,9637.227,2711213
2013-02-01 11:00:00,9638.002,9638.058,9636.314,9637.181,2802435
2013-02-01 11:01:00,9642.141,9642.525,9639.087,9639.087,2251309
2013-02-01 11:02:00,9663.78,9663.78,9642.869,9642.869,2781087
2013-02-01 11:03:00,9677.688,9679.223,9667.496,9667.496,4507530
2013-02-01 11:04:00,9675.448,9677.956,9673.475,9677.956,2473246
2013-02-01 11:05:00,9673.527,9674.718,9670.685,9674.091,2232014
2013-02-01 11:06:00,9676.536,9676.536,9668.742,9672.582,2468006
2013-02-01 11:07:00,9675.041,9677.331,9674.047,9674.456,2084435
2013-02-01 11:08:00,9670.873,9678.14,9670.873,9677.979,1707752
2013-02-01 11:09:00,9669.235,9671.82,9667.963,9671.06,2437388
2013-02-01 11:10:00,9697.096,9697.985,9670.256,9670.256,5404719
2013-02-01 11:11:00,9702.663,9704.545,9698.242,9699.195,3043446
2013-02-01 11:12:00,9698.324,9701.773,9698.324,9701.773,3523733
2013-02-01 11:13:00,9696.701,9699.103,9696.179,9699.103,1741914
2013-02-01 11:14:00,9690.712,9696.853,9689.624,9696.853,2412313
2013-02-01 11:15:00,9721.355,9723.525,9690.33,9690.688,8150496
2013-02-01 11:16:00,9715.662,9725.091,9715.662,9725.091,3193563
2013-02-01 11:17:00,9717.582,9721.625,9716.202,9718.388,5114719
2013-02-01 11:18:00,9709.513,9718.47,9709.513,9716.359,2519597
2013-02-01 11:19:00,9704.489,9707.574,9704.489,9707.574,1492169
2013-02-01 11:20:00,9700.957,9705.421,9700.957,9704.288,1926523
2013-02-01 11:21:00,9696.008,9703.379,9696.008,9701.53,1348096
2013-02-01 11:22:00,9693.579,9698.006,9690.074,9698.006,1737148
2013-02-01 11:23:00,9710.593,9710.593,9692.599,9692.599,2905895
2013-02-01 11:24:00,9725.136,9725.136,9710.403,9710.403,4795083
2013-02-01 11:25:00,9722.554,9725.575,9721.275,9721.275,4979668
2013-02-01 11:26:00,9721.921,9724.334,9721.921,9723.434,2917259
2013-02-01 11:27:00,9722.423,9723.157,9721.882,9721.882,3240902
2013-02-01 11:28:00,9724.163,9726.022,9721.64,9724.143,4892308
2013-02-01 11:29:00,9723.809,9723.933,9720.641,9723.397,2861092
2013-02-01 11:30:00,9719.687,9722.114,9718.63,9722.114,1010189
2013-02-01 13:00:00,9714.348,9719.252,9713.588,9719.252,6599131
2013-02-01 13:01:00,9711.711,9712.78,9709.473,9712.492,2247702
2013-02-01 13:02:00,9707.02,9711.758,9706.705,9711.758,2394251
2013-02-01 13:03:00,9700.798,9708.016,9699.54,9708.016,2800331
2013-02-01 13:04:00,9704.88,9707.842,9699.929,9699.929,2226293
2013-02-01 13:05:00,9710.201,9710.201,9703.813,9703.813,2109476
2013-02-01 13:06:00,9711.57,9711.57,9706.417,9710.235,1824102
2013-02-01 13:07:00,9715.555,9715.555,9712.356,9712.648,2536030
2013-02-01 13:08:00,9716.089,9717.075,9714.194,9716.114,2206744
2013-02-01 13:09:00,9718.287,9718.287,9715.625,9715.625,2784396
2013-02-01 13:10:00,9718.102,9720.237,9716.985,9718.021,3316125
2013-02-01 13:11:00,9722.431,9722.431,9717.704,9717.792,3323748
2013-02-01 13:12:00,9724.237,9725.497,9722.044,9723.375,3115369
2013-02-01 13:13:00,9729.52,9729.52,9724.853,9724.853,3825689
2013-02-01 13:14:00,9726.785,9731.256,9726.785,9729.845,3089585
2013-02-01 13:15:00,9728.474,9730.313,9726.39,9726.39,4153940
2013-02-01 13:16:00,9728.337,9728.337,9726.107,9728.175,3401392
2013-02-01 13:17:00,9736.541,9736.541,9730.496,9730.496,3749250
2013-02-01 13:18:00,9729.869,9736.955,9729.869,9735.88,3357886
2013-02-01 13:19:00,9728.108,9731.35,9726.022,9730.43,3903232
2013-02-01 13:20:00,9725.968,9729.905,9724.839,9727.381,4820398
2013-02-01 13:21:00,9731.122,9731.555,9724.275,9727.007,7009000
2013-02-01 13:22:00,9734.85,9735.927,9730.232,9730.232,3239039
2013-02-01 13:23:00,9738.158,9739.208,9737.18,9737.18,5899498
2013-02-01 13:24:00,9742.455,9743.435,9738.834,9738.834,6911462
2013-02-01 13:25:00,9739.525,9744.949,9739.525,9740.294,5971968
2013-02-01 13:26:00,9738.325,9743.225,9738.325,9741.204,5085207
2013-02-01 13:27:00,9733.783,9736.261,9731.295,9736.261,6410266
2013-02-01 13:28:00,9729.904,9733.076,9728.209,9731.14,4328861
2013-02-01 13:29:00,9723.819,9730.995,9723.325,9730.995,5086705
2013-02-01 13:30:00,9727.379,9727.379,9720.58,9723.016,4809946
2013-02-01 13:31:00,9716.729,9729.81,9716.729,9725.892,4138924
2013-02-01 13:32:00,9715.04,9716.829,9713.838,9716.829,7520466
2013-02-01 13:33:00,9704.721,9714.606,9704.721,9714.606,5610913
2013-02-01 13:34:00,9700.531,9706.214,9700.531,9706.214,4961767
2013-02-01 13:35:00,9701.044,9702.716,9698.781,9698.781,4076988
2013-02-01 13:36:00,9707.469,9708.223,9702.993,9704.423,5386980
2013-02-01 13:37:00,9710.752,9710.752,9705.285,9707.546,6412401
2013-02-01 13:38:00,9714.629,9716.989,9711.189,9712.03,4877741
2013-02-01 13:39:00,9716.594,9717.613,9713.863,9713.863,4029286
2013-02-01 13:40:00,9722.269,9725.636,9719.495,9720.036,5140869
2013-02-01 13:41:00,9724.649,9728.702,9722.781,9722.781,7037264
2013-02-01 13:42:00,9729.292,9729.447,9724.153,9724.153,7967068
2013-02-01 13:43:00,9734.825,9734.825,9728.786,9730.654,7687834
2013-02-01 13:44:00,9736.624,9739.523,9734.846,9737.017,8771598
2013-02-01 13:45:00,9740.277,9740.277,9735.061,9737.715,7994443
2013-02-01 13:46:00,9730.213,9742.169,9730.213,9741.186,9210092
2013-02-01 13:47:00,9729.113,9729.943,9726.407,9726.407,7818436
2013-02-01 13:48:00,9720.96,9727.879,9720.96,9727.279,5656941
2013-02-01 13:49:00,9719.629,9728.156,9719.629,9726.287,7346904
2013-02-01 13:50:00,9716.691,9719.197,9715.56,9718.066,5269219
2013-02-01 13:51:00,9716.754,9717.638,9715.545,9716.462,4066131
2013-02-01 13:52:00,9720.622,9724.145,9719.532,9720.086,5936019
2013-02-01 13:53:00,9717.766,9723.985,9716.595,9720.105,9657863
2013-02-01 13:54:00,9721.916,9721.916,9717.902,9718.73,4994045
2013-02-01 13:55:00,9723.662,9726.435,9722.526,9722.526,5866999
2013-02-01 13:56:00,9725.473,9728.132,9723.176,9723.176,6990955
2013-02-01 13:57:00,9716.175,9727.415,9716.175,9724.013,9037513
2013-02-01 13:58:00,9717.528,9719.044,9715.227,9715.778,8555990
2013-02-01 13:59:00,9717.117,9717.665,9714.295,9717.336,4433930
2013-02-01 14:00:00,9717.253,9718.497,9716.702,9717.456,3788122
2013-02-01 14:01:00,9711.193,9719.709,9711.193,9719.709,6225138
2013-02-01 14:02:00,9714.655,9714.655,9708.199,9708.199,5911576
2013-02-01 14:03:00,9719.521,9719.521,9712.843,9713.394,3808167
2013-02-01 14:04:00,9723.263,9723.263,9717.218,9717.218,4742248
2013-02-01 14:05:00,9727.799,9727.799,9721.934,9721.934,5698759
2013-02-01 14:06:00,9731.054,9732.097,9727.937,9728.792,4110845
2013-02-01 14:07:00,9734.262,9734.262,9731.12,9732.292,5386800
2013-02-01 14:08:00,9738.227,9738.559,9733.817,9734.263,5529353
2013-02-01 14:09:00,9743.398,9743.665,9738.855,9738.855,6649893
2013-02-01 14:10:00,9746.745,9748.652,9746.458,9747.189,7287829
2013-02-01 14:11:00,9753.299,9753.299,9746.38,9746.38,4231508
2013-02-01 14:12:00,9756.044,9756.044,9751.139,9753.31,5545000
2013-02-01 14:13:00,9756.582,9758.024,9756.162,9756.162,7215620
2013-02-01 14:14:00,9757.149,9758.201,9756.263,9757.121,8919781
2013-02-01 14:15:00,9757.844,9758.855,9753.963,9758.855,6718315
2013-02-01 14:16:00,9756.249,9759.31,9755.065,9755.895,8958861
2013-02-01 14:17:00,9751.332,9758.143,9751.332,9756.476,6354747
2013-02-01 14:18:00,9750.145,9753.863,9749.162,9750.364,7324111
2013-02-01 14:19:00,9749.706,9752.617,9749.651,9752.617,6020558
2013-02-01 14:20:00,9749.117,9750.941,9742.463,9748.828,10586677
2013-02-01 14:21:00,9749.448,9753.332,9742.349,9743.56,10885735
2013-02-01 14:22:00,9749.746,9751.953,9746.6,9751.953,10549256
2013-02-01 14:23:00,9754.524,9757.593,9749.231,9749.231,8993827
2013-02-01 14:24:00,9757.638,9758.669,9755.32,9756.399,7677665
2013-02-01 14:25:00,9760.675,9762.495,9759.467,9760.295,9894034
2013-02-01 14:26:00,9767.72,9767.72,9760.087,9761.819,14517709
2013-02-01 14:27:00,9771.306,9771.728,9766.633,9766.633,11248875
2013-02-01 14:28:00,9778.011,9778.011,9771.278,9771.278,12355292
2013-02-01 14:29:00,9776.082,9779.42,9774.626,9777.888,9168838
2013-02-01 14:30:00,9771.209,9776.048,9771.209,9776.048,7303591
2013-02-01 14:31:00,9775.158,9775.158,9769.045,9770.408,5358056
2013-02-01 14:32:00,9784.264,9784.264,9774.955,9774.955,5645175
2013-02-01 14:33:00,9797.381,9797.381,9785.8,9785.8,10767716
2013-02-01 14:34:00,9803.84,9803.84,9797.176,9797.176,8885450
2013-02-01 14:35:00,9804.413,9805.448,9803.181,9804.856,9015167
2013-02-01 14:36:00,9799.103,9806.706,9799.019,9806.055,9617931
2013-02-01 14:37:00,9797.856,9798.68,9795.939,9797.948,7742820
2013-02-01 14:38:00,9792.021,9798.897,9791.409,9798.897,8764941
2013-02-01 14:39:00,9785.311,9791.855,9784.713,9791.855,7296396
2013-02-01 14:40:00,9787.62,9788.404,9783.254,9783.254,7037905
2013-02-01 14:41:00,9788.218,9789.188,9786.747,9786.747,6173401
2013-02-01 14:42:00,9786.554,9788.597,9785.961,9788.05,5999421
2013-02-01 14:43:00,9786.157,9787.977,9784.399,9786.792,7625974
2013-02-01 14:44:00,9786.536,9787.337,9784.201,9786.183,7014719
2013-02-01 14:45:00,9785.739,9785.739,9779.995,9780.698,10018608
2013-02-01 14:46:00,9786.628,9788.711,9782.364,9785.853,6064122
2013-02-01 14:47:00,9786.847,9787.668,9784.282,9784.791,6738826
2013-02-01 14:48:00,9794.215,9794.215,9787.199,9787.642,8740034
2013-02-01 14:49:00,9796.228,9796.833,9792.268,9794.69,6773186
2013-02-01 14:50:00,9798.682,9800.11,9795.05,9797.479,11383380
2013-02-01 14:51:00,9796.088,9798.128,9795.36,9798.128,9950986
2013-02-01 14:52:00,9789.651,9797.052,9789.651,9796.963,10820568
2013-02-01 14:53:00,9807.289,9807.558,9789.517,9798.702,11192190
2013-02-01 14:54:00,9815.96,9815.976,9810.43,9810.592,12040823
2013-02-01 14:55:00,9819.833,9820.55,9814.71,9814.71,10025329
2013-02-01 14:56:00,9817.987,9820.01,9817.856,9818.771,13468538
2013-02-01 14:57:00,9819.292,9819.292,9815.603,9815.603,6284338
2013-02-01 15:00:00,9820.294,9820.294,9820.294,9820.294,17783802
