var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864141,22592230.93,3835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15759,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:16,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864141,22592230.93,3835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15759,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:19,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864141,22592230.93,13835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,16859,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:22,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864141,22592230.93,3835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15759,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:19,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864141,22592230.93,13835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,16859,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:22,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864141,22592230.93,3835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15759,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:19,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864141,22592230.93,13835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,16859,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:22,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864141,22592230.93,3835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15759,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:19,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864141,22592230.93,13835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,16859,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:22,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2865141,22600170.93,12835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,16859,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:28,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864141,22592230.93,13835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,16859,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:22,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2865141,22600170.93,12835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,16859,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:28,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2865141,22600170.93,12835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15900,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:31,00";
